actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/fall_rew/max,test/rwd_metrics/fall_rew/mean,test/rwd_metrics/fall_rew/min,test/rwd_metrics/fall_rew/size,test/rwd_metrics/fall_rew/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/mirror_leg/max,test/rwd_metrics/mirror_leg/mean,test/rwd_metrics/mirror_leg/min,test/rwd_metrics/mirror_leg/size,test/rwd_metrics/mirror_leg/std,test/rwd_metrics/not_move_rew/max,test/rwd_metrics/not_move_rew/mean,test/rwd_metrics/not_move_rew/min,test/rwd_metrics/not_move_rew/size,test/rwd_metrics/not_move_rew/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
1.1771201e-07,4.785203e-09,155.39441,-0.008819118,1.8066694e-09,0.017521203,9.48119,44.51803,44.493805,19.746857,599.24066,836.15625,592.961,1.0,-0.24510759,-1.0,1500,0.846837,0.24007406403612322,0.24007406403612325,0.24007406403612322,10,2.7755575615628914e-17,150,150.0,150,10,0.0,2111.912456295079,2111.912456295079,2111.912456295079,10,0.0,0.0,0.0,0.0,10,0.0,-883.7711779657429,-883.7711779657429,-883.7711779657429,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,520.8909851008855,520.8909851008855,520.8909851008855,10,0.0,None,None,None,None,None,None,None,None,None,None,1186.8787926691032,1186.8787926691034,1186.8787926691032,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1287.913856490833,1287.913856490833,1287.913856490833,10,0.0,0.0,0.0,0.0,10,0.0,5.2429223,-0.23865491,-5.5830684,3125,0.9607319,150,148.32788104089218,58,1345,6.581962761971168,2437.936536777844,2074.6260867990104,733.8289027009922,1345,235.3777216497429,3456858.0,304.2719979286194,200000.0,1446.0,4886.632297515869,289200000.0,657.3066248670012,4518750.0
1.079226e-07,4.3440767e-09,162.56464,-0.010706745,1.6995904e-09,0.019810366,9.438784,43.589104,43.563354,20.244118,633.3358,867.0965,627.3759,1.0,-0.24175692,-1.0,1460,0.8480266,0.2401289570102621,0.2401289570102621,0.2401289570102621,10,0.0,146,146.0,146,10,0.0,1814.7300287215976,1814.7300287215978,1814.7300287215976,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,-835.1556141848384,-835.1556141848384,-835.1556141848384,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,483.8630530811241,483.8630530811241,483.8630530811241,10,0.0,None,None,None,None,None,None,None,None,None,None,1138.8153387361237,1138.8153387361237,1138.8153387361237,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1147.2072510891885,1147.2072510891885,1147.2072510891885,10,0.0,0.00684931506849315,0.00684931506849315,0.00684931506849315,10,0.0,5.060165,-0.24075478,-5.822844,3125,0.95993245,150,148.23350630096368,72,1349,6.238135990337853,2438.468425951727,2080.511571564856,701.8423777103125,1349,246.16112640624291,3458207.0,300.0275983810425,200000.0,1447.0,5186.659895896912,289400000.0,666.6053425725024,4521875.0
9.989101e-08,4.0357016e-09,167.27026,-0.008245237,1.5581958e-09,0.017612372,9.358121,43.02711,43.00141,20.074654,670.65173,858.60803,665.2381,1.0,-0.24700244,-1.0,1500,0.8428852,0.23738729220348087,0.2373872922034809,0.23738729220348087,10,2.7755575615628914e-17,150,150.0,150,10,0.0,2076.5272142811664,2076.5272142811664,2076.5272142811664,10,0.0,0.0,0.0,0.0,10,0.0,-833.7842899535095,-833.7842899535095,-833.7842899535095,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,523.7671046067096,523.7671046067096,523.7671046067096,10,0.0,None,None,None,None,None,None,None,None,None,None,1159.5921480272168,1159.5921480272168,1159.5921480272168,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1226.95225160075,1226.9522516007498,1226.95225160075,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.54541,-0.24285498,-5.7419305,3125,0.9607347,150,148.18013343217197,59,1349,7.49238444964463,2462.0046576958175,2073.465353599153,749.2088056966088,1349,253.06321050007955,3459556.0,304.9216396808624,200000.0,1448.0,5491.581535577774,289600000.0,655.9062197400103,4525000.0
9.3118295e-08,3.778541e-09,172.23686,-0.006542206,1.4360844e-09,0.016187469,9.32955,43.246574,43.22132,19.716705,721.2342,913.0619,716.51135,1.0,-0.25079724,-1.0,1500,0.83453053,0.23113801471891388,0.23113801471891385,0.23113801471891388,10,2.7755575615628914e-17,150,150.0,150,10,0.0,2148.3342597113565,2148.334259711356,2148.3342597113565,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-851.7755544157917,-851.7755544157917,-851.7755544157917,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,540.6570094790422,540.6570094790422,540.6570094790422,10,0.0,None,None,None,None,None,None,None,None,None,None,1125.029858573807,1125.029858573807,1125.029858573807,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1334.4229460743002,1334.4229460743004,1334.4229460743002,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.642688,-0.24239337,-5.3005915,3125,0.9596147,150,147.88634686346865,36,1355,10.919987342252853,2489.114405135283,2113.0489956308884,155.61465483262742,1355,294.56721902396646,3460911.0,314.68460965156555,200000.0,1449.0,5806.26614522934,289800000.0,635.5569794832037,4528125.0
8.730037e-08,3.531852e-09,178.47711,-0.0060010753,1.3569698e-09,0.015995793,9.303088,43.305557,43.28048,19.538465,780.22125,964.43115,775.87744,1.0,-0.22524631,-1.0,1500,0.8298074,0.23563938900968825,0.23563938900968825,0.23563938900968825,10,0.0,150,150.0,150,10,0.0,2188.192752487888,2188.192752487888,2188.192752487888,10,0.0,0.0,0.0,0.0,10,0.0,-836.3716511685059,-836.3716511685059,-836.3716511685059,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,523.3344660211742,523.3344660211742,523.3344660211742,10,0.0,None,None,None,None,None,None,None,None,None,None,1156.8569684120373,1156.8569684120373,1156.8569684120373,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1344.3729692231832,1344.3729692231832,1344.3729692231832,10,0.0,0.0,0.0,0.0,10,0.0,5.362199,-0.24138676,-5.8370724,3125,0.9544258,150,148.63256161314413,57,1339,8.097115000547344,2496.6121824207185,2200.9048431201104,-107.69441033145146,1339,296.99189277811143,3462250.0,302.68919372558594,200000.0,1450.0,6108.9553389549255,290000000.0,660.7437733020538,4531250.0
8.225329e-08,3.2258742e-09,183.51968,-0.0071764407,1.3803104e-09,0.017453544,9.277323,43.08557,43.058372,19.585949,837.4312,1044.0215,832.77484,1.0,-0.22075072,-1.0,1500,0.84313756,0.24280285825372463,0.24280285825372463,0.24280285825372463,10,0.0,150,150.0,150,10,0.0,2378.5729467044666,2378.5729467044666,2378.5729467044666,10,0.0,0.0,0.0,0.0,10,0.0,-807.9880675058955,-807.9880675058955,-807.9880675058955,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,572.0283511768007,572.0283511768008,572.0283511768007,10,1.1368683772161603e-13,None,None,None,None,None,None,None,None,None,None,1327.5305794729381,1327.530579472938,1327.5305794729381,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1287.0020835606247,1287.0020835606247,1287.0020835606247,10,0.0,0.0,0.0,0.0,10,0.0,5.5346637,-0.23964165,-5.4759645,3125,0.9511638,150,148.72970960536114,50,1343,8.362366704915562,2496.7183523899794,2230.4423782613303,26.572934380863984,1343,297.59902770513884,3463593.0,303.0947017669678,200000.0,1451.0,6412.050040721893,290200000.0,659.8597693527768,4534375.0
7.7928334e-08,3.199152e-09,187.0331,-0.00480891,1.1648341e-09,0.015282762,9.227165,42.392776,42.368366,19.808315,887.74036,1074.8015,882.62744,1.0,-0.22342971,-1.0,1500,0.8463889,0.24427996531383395,0.24427996531383395,0.24427996531383395,10,0.0,150,150.0,150,10,0.0,2366.301896522091,2366.301896522091,2366.301896522091,10,0.0,0.0,0.0,0.0,10,0.0,-806.3093730082478,-806.3093730082477,-806.3093730082478,10,1.1368683772161603e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,583.3872956268815,583.3872956268815,583.3872956268815,10,0.0,None,None,None,None,None,None,None,None,None,None,1326.9306042038713,1326.9306042038713,1326.9306042038713,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1262.2933696995865,1262.2933696995865,1262.2933696995865,10,0.0,0.0,0.0,0.0,10,0.0,5.3361015,-0.23859395,-5.6164446,3125,0.95418257,150,149.13027387120653,46,1351,6.992386247342632,2490.8883412364044,2233.8332820061605,34.240737655241965,1351,236.3700206773212,3464944.0,317.1803801059723,200000.0,1452.0,6729.230420827866,290400000.0,630.556025984894,4537500.0
7.401034e-08,3.0236822e-09,190.29031,-0.0045796856,1.120897e-09,0.015235944,9.1946745,41.6627,41.637897,20.285574,934.5215,1199.8684,929.304,1.0,-0.21585102,-1.0,1500,0.8494223,0.2477811404248917,0.24778114042489166,0.2477811404248917,10,2.7755575615628914e-17,150,150.0,150,10,0.0,2386.904414043359,2386.904414043359,2386.904414043359,10,0.0,0.0,0.0,0.0,10,0.0,-792.1124133353348,-792.1124133353348,-792.1124133353348,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,589.3333047633457,589.3333047633457,589.3333047633457,10,0.0,None,None,None,None,None,None,None,None,None,None,1347.8143315008183,1347.8143315008183,1347.8143315008183,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1241.8691911145297,1241.8691911145295,1241.8691911145297,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.4426565,-0.23734598,-5.581596,3125,0.95113665,150,148.1589895988113,57,1346,9.416007687026935,2512.0982172427243,2208.8101383998282,144.6319629390214,1346,368.4806451599376,3466290.0,299.374014377594,200000.0,1453.0,7028.60443520546,290600000.0,668.060654548809,4540625.0
7.0483075e-08,2.8733596e-09,194.43552,-0.0048090396,1.0736931e-09,0.015697429,9.109209,40.416943,40.392002,20.53281,996.8728,1160.8186,992.0619,1.0,-0.21838056,-1.0,1500,0.8421093,0.24192056464546155,0.24192056464546155,0.24192056464546155,10,0.0,150,150.0,150,10,0.0,2221.292467245087,2221.292467245087,2221.292467245087,10,0.0,0.0,0.0,0.0,10,0.0,-798.7323032576575,-798.7323032576576,-798.7323032576575,10,1.1368683772161603e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,577.2129654662201,577.2129654662201,577.2129654662201,10,0.0,None,None,None,None,None,None,None,None,None,None,1295.6046570893577,1295.6046570893577,1295.6046570893577,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1147.2071479471676,1147.2071479471674,1147.2071479471676,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.7693467,-0.2351881,-5.260358,3125,0.9456357,150,149.86696562032884,90,1338,2.024572493658015,2492.309869491522,2298.3585805549014,748.1433856924041,1338,135.53920488010246,3467628.0,299.54661226272583,200000.0,1454.0,7328.151047468185,290800000.0,667.6757199463312,4543750.0
6.7325146e-08,2.7425349e-09,196.87758,-0.003441331,1.0276728e-09,0.014466476,9.078017,39.99999,39.97492,20.884966,1052.5891,1158.9727,1047.4827,1.0,-0.21600068,-1.0,1500,0.8451272,0.24484803248081466,0.24484803248081466,0.24484803248081466,10,0.0,150,150.0,150,10,0.0,2208.4926142319755,2208.4926142319755,2208.4926142319755,10,0.0,0.0,0.0,0.0,10,0.0,-830.6055334615221,-830.6055334615221,-830.6055334615221,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,556.4308174373016,556.4308174373016,556.4308174373016,10,0.0,None,None,None,None,None,None,None,None,None,None,1312.9968906300337,1312.996890630034,1312.9968906300337,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1169.6704396261619,1169.6704396261616,1169.6704396261619,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.8218985,-0.23282996,-5.2141623,3125,0.9478884,150,149.90269461077844,119,1336,1.3192921061040428,2521.436255936093,2281.3648852944093,1133.9987441820979,1336,134.40972132993963,3468964.0,301.60305404663086,200000.0,1455.0,7629.754101514816,291000000.0,663.123258589676,4546875.0
6.451332e-08,2.622348e-09,199.56728,-0.0031302199,9.903982e-10,0.014305986,9.074791,40.128883,40.103622,21.38427,1089.3152,1153.2739,1083.9606,1.0,-0.22803864,-1.0,1500,0.84463346,0.24487617507320025,0.2448761750732002,0.24487617507320025,10,5.551115123125783e-17,150,150.0,150,10,0.0,2229.8153302452397,2229.81533024524,2229.8153302452397,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-816.9240849175305,-816.9240849175305,-816.9240849175305,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,562.9123670236086,562.9123670236086,562.9123670236086,10,0.0,None,None,None,None,None,None,None,None,None,None,1289.267347227878,1289.267347227878,1289.267347227878,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1194.5597009112837,1194.559700911284,1194.5597009112837,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.4630046,-0.23175654,-5.313133,3125,0.94526756,150,149.9563581640331,140,1329,0.5258328686990803,2532.169726470132,2304.1481195942474,1622.8196563967947,1329,114.5559117264852,3470293.0,301.99369859695435,200000.0,1456.0,7931.747800111771,291200000.0,662.2654741777352,4550000.0
6.201889e-08,2.510544e-09,202.13643,-0.0028533395,9.625137e-10,0.014172979,9.098097,40.705826,40.680588,21.500734,1137.8342,1214.3319,1132.8143,1.0,-0.21626337,-1.0,1500,0.84155285,0.24375078930508323,0.24375078930508326,0.24375078930508323,10,2.7755575615628914e-17,150,150.0,150,10,0.0,2367.297913090177,2367.297913090177,2367.297913090177,10,0.0,0.0,0.0,0.0,10,0.0,-769.8671998228888,-769.8671998228889,-769.8671998228888,10,1.1368683772161603e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,594.0950968168286,594.0950968168287,594.0950968168286,10,1.1368683772161603e-13,None,None,None,None,None,None,None,None,None,None,1330.2539123708202,1330.25391237082,1330.2539123708202,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1212.816103725418,1212.816103725418,1212.816103725418,10,0.0,0.0,0.0,0.0,10,0.0,5.3236227,-0.23138091,-5.7408237,3125,0.9523487,150,148.2923760177646,54,1351,9.898953262930876,2522.7190285507363,2260.1008155760574,236.70761996666766,1351,345.8151702343024,3471644.0,298.18860507011414,200000.0,1457.0,8229.936405181885,291400000.0,670.7164412032892,4553125.0
5.974085e-08,2.4093882e-09,204.24309,-0.002963835,9.360989e-10,0.014401449,9.069759,40.73039,40.70474,21.100975,1207.0977,1174.1818,1202.3491,1.0,-0.21090285,-1.0,1500,0.83711785,0.24262766216920273,0.24262766216920273,0.24262766216920273,10,0.0,150,150.0,150,10,0.0,2380.216794502429,2380.2167945024294,2380.216794502429,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-744.275761173767,-744.275761173767,-744.275761173767,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,552.5554626198436,552.5554626198436,552.5554626198436,10,0.0,None,None,None,None,None,None,None,None,None,None,1268.4940394940363,1268.4940394940363,1268.4940394940363,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1303.4430535623155,1303.4430535623155,1303.4430535623155,10,0.0,0.0,0.0,0.0,10,0.0,5.163935,-0.23311608,-5.453804,3125,0.9510542,150,149.05780780780782,49,1332,7.703619756741344,2508.700914198675,2292.1477772404005,163.32597108859545,1332,266.40881964798166,3472976.0,293.43868494033813,200000.0,1458.0,8523.375090122223,291600000.0,681.5733925493291,4556250.0
5.7619804e-08,2.3262288e-09,206.09402,-0.002451618,9.0048047e-10,0.013992883,9.059933,40.78028,40.754734,20.525242,1257.3433,1185.9283,1252.5845,1.0,-0.21241878,-1.0,1500,0.8505156,0.2502037074675567,0.25020370746755666,0.2502037074675567,10,5.551115123125783e-17,150,150.0,150,10,0.0,2287.999817380061,2287.9998173800604,2287.999817380061,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-776.5751579458366,-776.5751579458366,-776.5751579458366,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,563.1528548554338,563.1528548554339,563.1528548554338,10,1.1368683772161603e-13,None,None,None,None,None,None,None,None,None,None,1284.0139093041985,1284.0139093041985,1284.0139093041985,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1217.408211166264,1217.4082111662642,1217.408211166264,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.716995,-0.23585477,-5.557386,3125,0.9430485,150,149.96611445783134,135,1328,0.6685012630553766,2519.921769035763,2361.4461515368544,1170.6941123033603,1328,92.90707489954464,3474304.0,296.00236654281616,200000.0,1459.0,8819.377456665039,291800000.0,675.6702736397561,4559375.0
5.564956e-08,2.2466702e-09,208.07297,-0.0025747276,8.6970503e-10,0.014226815,9.031538,40.387165,40.36134,19.859764,1298.581,1243.1569,1294.0161,1.0,-0.2226948,-1.0,1500,0.84436667,0.24346238385227048,0.24346238385227048,0.24346238385227048,10,0.0,150,150.0,150,10,0.0,2377.914047999689,2377.914047999689,2377.914047999689,10,0.0,0.0,0.0,0.0,10,0.0,-765.5315533763294,-765.5315533763294,-765.5315533763294,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,560.1878685093385,560.1878685093386,560.1878685093385,10,1.1368683772161603e-13,None,None,None,None,None,None,None,None,None,None,1355.0272110666288,1355.0272110666288,1355.0272110666288,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1228.230521800051,1228.230521800051,1228.230521800051,10,0.0,0.0,0.0,0.0,10,0.0,5.289818,-0.23624633,-5.2968044,3125,0.9484205,150,148.64605067064085,46,1342,8.522385446713292,2509.856695938828,2299.663518347878,123.1862016045669,1342,315.65958796429715,3475646.0,295.8288788795471,200000.0,1460.0,9115.206335544586,292000000.0,676.066517770343,4562500.0
5.385876e-08,2.1762454e-09,210.2429,-0.0025490958,8.398454e-10,0.014322699,8.99006,39.767544,39.74178,19.383314,1344.1677,1238.0531,1340.0613,1.0,-0.21634926,-1.0,1500,0.8379419,0.24168907270613385,0.24168907270613388,0.24168907270613385,10,2.7755575615628914e-17,150,150.0,150,10,0.0,2443.5282753819256,2443.5282753819256,2443.5282753819256,10,0.0,0.0,0.0,0.0,10,0.0,-781.2410393256309,-781.2410393256308,-781.2410393256309,10,1.1368683772161603e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,593.4148196092963,593.4148196092963,593.4148196092963,10,0.0,None,None,None,None,None,None,None,None,None,None,1364.0224579011533,1364.0224579011533,1364.0224579011533,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1267.3320371971067,1267.3320371971065,1267.3320371971067,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.4375663,-0.23683009,-5.5013123,3125,0.94149417,150,150.0,150,1340,0.0,2531.060426342812,2359.9420141013993,2029.46709532055,1340,68.42821554800871,3476986.0,295.58609199523926,200000.0,1461.0,9410.792427539825,292200000.0,676.6218215815825,4565625.0
5.2246275e-08,2.107393e-09,211.8964,-0.0021479162,8.1839857e-10,0.014014114,8.938206,38.947117,38.92118,18.737322,1393.4196,1108.1447,1389.8135,1.0,-0.21537924,-1.0,1500,0.8353283,0.24041984313220255,0.24041984313220252,0.24041984313220255,10,2.7755575615628914e-17,150,150.0,150,10,0.0,2483.70784250148,2483.70784250148,2483.70784250148,10,0.0,0.0,0.0,0.0,10,0.0,-769.7432514390737,-769.7432514390737,-769.7432514390737,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,597.1944067745644,597.1944067745644,597.1944067745644,10,0.0,None,None,None,None,None,None,None,None,None,None,1365.8702911438518,1365.8702911438518,1365.8702911438518,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1290.386396022138,1290.3863960221381,1290.386396022138,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.3554273,-0.23584913,-5.2716236,3125,0.94037855,150,150.0,150,1339,0.0,2538.5434370112935,2365.662833591957,1637.7688583977942,1339,69.4793468773743,3478325.0,299.9924008846283,200000.0,1462.0,9710.784828424454,292400000.0,666.683554017478,4568750.0
5.0769632e-08,2.0546211e-09,212.80527,-0.0020627289,7.884784e-10,0.013979823,8.936323,38.697216,38.671303,18.03603,1432.0857,1055.9713,1428.6322,1.0,-0.20943955,-1.0,1500,0.8395809,0.24362950263537111,0.24362950263537111,0.24362950263537111,10,0.0,150,150.0,150,10,0.0,2421.2800421609686,2421.2800421609686,2421.2800421609686,10,0.0,0.0,0.0,0.0,10,0.0,-756.0364639756356,-756.0364639756356,-756.0364639756356,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,580.8953219018665,580.8953219018665,580.8953219018665,10,0.0,None,None,None,None,None,None,None,None,None,None,1367.4839994154404,1367.4839994154404,1367.4839994154404,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1228.9371848192968,1228.9371848192968,1228.9371848192968,10,0.0,0.0,0.0,0.0,10,0.0,5.4713197,-0.23263551,-5.3861904,3125,0.95083123,150,147.8470066518847,53,1353,11.30015567974637,2516.71260338108,2269.580160539367,-172.83262509825866,1353,388.93679491625215,3479678.0,295.61656069755554,200000.0,1463.0,10006.40138912201,292600000.0,676.5520833070628,4571875.0
4.9397123e-08,1.997279e-09,213.83478,-0.0020179092,7.689597e-10,0.013992654,8.930681,38.631985,38.60604,17.127016,1459.644,932.70557,1456.397,1.0,-0.21777631,-1.0,1500,0.8305076,0.2367563491910105,0.23675634919101046,0.2367563491910105,10,2.7755575615628914e-17,150,150.0,150,10,0.0,2434.0029008791485,2434.002900879149,2434.0029008791485,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-823.0685170177383,-823.0685170177383,-823.0685170177383,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,601.981381325563,601.981381325563,601.981381325563,10,0.0,None,None,None,None,None,None,None,None,None,None,1338.5677123734467,1338.5677123734465,1338.5677123734467,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1316.5223241978756,1316.5223241978754,1316.5223241978756,10,2.2737367544323206e-13,0.0,0.0,0.0,10,0.0,5.428195,-0.23331964,-5.4816585,3125,0.9439438,150,149.203125,57,1344,6.801257481496572,2517.7908066279842,2341.031893357419,-34.154104493971545,1344,266.8503484878542,3481022.0,293.27738070487976,200000.0,1464.0,10299.678769826889,292800000.0,681.948261810401,4575000.0
4.8113428e-08,1.9325272e-09,214.46262,-0.0022273513,7.6182466e-10,0.014237256,8.936875,38.742085,38.71587,16.346266,1480.6831,917.28326,1477.4799,1.0,-0.20930785,-1.0,1500,0.83456266,0.23959779052287308,0.23959779052287308,0.23959779052287308,10,0.0,150,150.0,150,10,0.0,2497.669823719203,2497.669823719203,2497.669823719203,10,0.0,0.0,0.0,0.0,10,0.0,-756.6037333226087,-756.6037333226087,-756.6037333226087,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,593.992524353868,593.992524353868,593.992524353868,10,0.0,None,None,None,None,None,None,None,None,None,None,1381.5102022996543,1381.5102022996543,1381.5102022996543,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1278.77083038829,1278.77083038829,1278.77083038829,10,0.0,0.0,0.0,0.0,10,0.0,5.184914,-0.23415774,-5.6635566,3125,0.9387886,150,150.0,150,1340,0.0,2533.105366475542,2401.3680096352446,1966.3600426496773,1340,61.480959042501,3482362.0,298.98407554626465,200000.0,1465.0,10598.662845373154,293000000.0,668.931947745331,4578125.0
