actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/fall_rew/max,test/rwd_metrics/fall_rew/mean,test/rwd_metrics/fall_rew/min,test/rwd_metrics/fall_rew/size,test/rwd_metrics/fall_rew/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/mirror_leg/max,test/rwd_metrics/mirror_leg/mean,test/rwd_metrics/mirror_leg/min,test/rwd_metrics/mirror_leg/size,test/rwd_metrics/mirror_leg/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/step_length_rew/max,test/rwd_metrics/step_length_rew/mean,test/rwd_metrics/step_length_rew/min,test/rwd_metrics/step_length_rew/size,test/rwd_metrics/step_length_rew/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.92343545,-27517.48,52.798416,-1.2447819,27517.545,1.2484777,16.468763,4516.274,111.12432,15.629937,367.17612,670.6004,368.1063,1.0,-0.07291074,-1.0,570,0.897906,0.3082870477209177,0.3082870477209177,0.3082870477209177,10,5.551115123125783e-17,57,57.0,57,10,0.0,698.7374656113518,698.7374656113518,698.7374656113518,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,75.2767351101313,75.2767351101313,75.2767351101313,10,0.0,0.0,0.0,0.0,10,0.0,273.5839628071,273.5839628071,273.5839628071,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,469.8767676941201,469.8767676941201,469.8767676941201,10,5.684341886080804e-14,0.0175438596491228,0.0175438596491228,0.0175438596491228,10,0.0,5.89926,-0.066613786,-6.14018,3125,1.2834293,228,107.11858974358974,27,1872,28.032106068947968,2626.328882869711,1274.7970178396008,350.13174010624454,1872,306.7973369590351,25863.0,309.65278339385986,200000.0,11.0,3320.2204954624176,2200000.0,645.884715803158,34375.0
0.9341656,-64109.586,56.26006,-2.0140636,64109.66,2.0180013,16.491407,10258.446,115.621155,16.372023,385.51086,737.2351,386.27304,1.0,-0.060434263,-1.0,570,0.9042725,0.3161899707157806,0.3161899707157806,0.3161899707157806,10,0.0,57,57.0,57,10,0.0,713.4535060309006,713.4535060309006,713.4535060309006,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,72.52902085262437,72.52902085262437,72.52902085262437,10,0.0,0.0,0.0,0.0,10,0.0,294.4402499366292,294.4402499366292,294.4402499366292,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,466.484235241647,466.484235241647,466.484235241647,10,0.0,0.0175438596491228,0.0175438596491228,0.0175438596491228,10,0.0,6.043234,-0.061152022,-6.0286493,3125,1.2927463,250,111.13348164627364,26,1798,28.246373214631515,2749.519998309081,1331.7101451468109,361.4919824277457,1798,311.5208729784256,27661.0,309.7810950279236,200000.0,12.0,3630.001590490341,2400000.0,645.6171897189919,37500.0
0.9320933,-91585.26,59.065216,-0.9277342,91585.32,0.9318689,16.515486,13593.841,118.80276,16.794071,403.2378,767.5671,403.83932,1.0,-0.052401036,-1.0,600,0.9368629,0.3379745069066979,0.3379745069066979,0.3379745069066979,10,0.0,60,60.0,60,10,0.0,832.8375641043165,832.8375641043165,832.8375641043165,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,67.9403516924789,67.9403516924789,67.9403516924789,10,0.0,0.0,0.0,0.0,10,0.0,357.367194566195,357.367194566195,357.367194566195,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,527.5300178456428,527.5300178456428,527.5300178456428,10,0.0,0.0166666666666666,0.0166666666666666,0.0166666666666666,10,0.0,5.9735975,-0.05561507,-6.1212125,3125,1.2986678,228,115.83101045296168,29,1722,26.022167625355006,2684.843145655924,1368.1680633202595,428.68462216149663,1722,280.4441484975817,29383.0,310.4416506290436,200000.0,13.0,3940.4432411193848,2600000.0,644.2434499196315,40625.0
0.95932335,-136024.89,62.11896,-1.5063928,136024.95,1.5107412,16.529161,19542.219,124.03246,16.279734,414.3937,691.4072,415.2136,1.0,-0.081958756,-1.0,790,0.9586678,0.3523236538265454,0.3523236538265454,0.3523236538265454,10,0.0,79,79.0,79,10,0.0,1083.1439564910074,1083.1439564910074,1083.1439564910074,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,93.91285071835124,93.91285071835124,93.91285071835124,10,0.0,0.0,0.0,0.0,10,0.0,418.9532424439847,418.9532424439847,418.9532424439847,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,690.2778633286717,690.2778633286717,690.2778633286717,10,0.0,0.0126582278481012,0.0126582278481012,0.0126582278481012,10,1.734723475976807e-18,6.145222,-0.046665058,-5.9835596,3125,1.302048,222,119.77226539151224,35,1673,24.37145588578833,2755.2858271793434,1373.4962666843946,464.99096453061634,1673,272.39746386730843,31056.0,311.2299075126648,200000.0,14.0,4251.67314863205,2800000.0,642.6117643975506,43750.0
0.9810613,-97036.27,65.13543,-2.2888436,97036.34,2.2934031,16.54825,12908.254,130.06642,15.364598,419.9097,576.11316,421.19077,1.0,-0.061114285,-1.0,830,0.9650361,0.3582867419136198,0.3582867419136198,0.3582867419136198,10,5.551115123125783e-17,83,83.0,83,10,0.0,1120.095863892633,1120.095863892633,1120.095863892633,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,80.57436568217835,80.57436568217835,80.57436568217835,10,0.0,0.0,0.0,0.0,10,0.0,417.622536810799,417.62253681079903,417.622536810799,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,741.8989613996554,741.8989613996554,741.8989613996554,10,0.0,0.0120481927710843,0.0120481927710843,0.0120481927710843,10,0.0,6.425755,-0.042815704,-6.0856113,3125,1.3032205,231,122.0646735814521,33,1639,23.223837775028343,2683.167125618502,1381.8073181399332,415.3184601779103,1639,265.81324204417405,32695.0,434.059321641922,200000.0,15.0,4685.732470273972,3000000.0,460.7665128431232,46875.0
1.0137289,-5679.9155,67.27325,-0.43836114,5679.9863,0.44307023,16.557407,859.2959,135.50298,14.512243,421.2415,476.13855,422.85876,1.0,-0.070875175,-1.0,780,0.96960723,0.357982768837601,0.357982768837601,0.357982768837601,10,0.0,78,78.0,78,10,0.0,1009.57745255994,1009.5774525599402,1009.57745255994,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,80.30675311854215,80.30675311854215,80.30675311854215,10,0.0,0.0,0.0,0.0,10,0.0,369.9796372528111,369.97963725281113,369.9796372528111,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,679.291062188587,679.2910621885869,679.291062188587,10,1.1368683772161605e-13,0.0128205128205128,0.0128205128205128,0.0128205128205128,10,0.0,5.918309,-0.041912243,-6.002633,3125,1.3070842,239,124.0820895522388,25,1608,25.110095442793707,2981.396104413888,1413.7932256519432,346.6934534008424,1608,293.2096786668888,34303.0,462.0862338542938,200000.0,16.0,5147.818704128265,3200000.0,432.8196456574478,50000.0
1.0818096,-16488.688,70.33649,-1.7795842,16488.766,1.784508,16.565542,2210.265,140.21739,13.914255,424.90347,424.9781,426.79752,1.0,-0.060676128,-1.0,710,0.96733564,0.3594550181628805,0.3594550181628805,0.3594550181628805,10,0.0,71,71.0,71,10,0.0,986.4142599423594,986.4142599423594,986.4142599423594,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,81.04647715759282,81.04647715759282,81.04647715759282,10,0.0,0.0,0.0,0.0,10,0.0,306.4689822803758,306.4689822803758,306.4689822803758,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,618.898800504391,618.898800504391,618.898800504391,10,0.0,0.0140845070422535,0.0140845070422535,0.0140845070422535,10,0.0,5.9690733,-0.041044857,-6.01844,3125,1.3115157,275,128.01983365323096,28,1563,27.136327769416056,3383.8761479334694,1485.8171662690534,412.6546642704494,1563,320.8814974956842,35866.0,461.2214350700378,200000.0,17.0,5609.040139198303,3400000.0,433.63119055737167,53125.0
1.1369996,-3224.507,72.82577,-1.5370827,3224.5864,1.5421803,16.592928,552.76154,141.09033,13.880657,429.6272,424.77432,431.4835,1.0,-0.068065494,-1.0,750,0.972205,0.3604154276334157,0.3604154276334156,0.3604154276334157,10,5.551115123125783e-17,75,75.0,75,10,0.0,1034.9830724576682,1034.9830724576682,1034.9830724576682,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,82.50518447028153,82.50518447028153,82.50518447028153,10,0.0,0.0,0.0,0.0,10,0.0,321.0110460055412,321.0110460055412,321.0110460055412,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,651.4668419818455,651.4668419818455,651.4668419818455,10,0.0,0.0133333333333333,0.0133333333333333,0.0133333333333333,10,1.734723475976807e-18,6.074137,-0.043569185,-5.823242,3125,1.314599,262,124.3219390926041,30,1609,28.38875156434753,2884.960777381151,1458.3742895420498,403.5280299284975,1609,334.113579484025,37475.0,462.5731158256531,200000.0,18.0,6071.613255023956,3600000.0,432.3640807421704,56250.0
1.1612985,-182.37883,74.908676,-1.1834681,182.46011,1.1887116,16.60944,164.82451,142.38055,14.310858,435.0885,466.05136,436.85437,1.0,-0.07413209,-1.0,820,0.9672327,0.3549623461963677,0.3549623461963677,0.3549623461963677,10,5.551115123125783e-17,82,82.0,82,10,0.0,1030.4154276209376,1030.4154276209376,1030.4154276209376,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,81.01370098765842,81.01370098765844,81.01370098765842,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,353.69471946263263,353.69471946263263,353.69471946263263,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,715.7070071706466,715.7070071706466,715.7070071706466,10,0.0,0.0121951219512195,0.0121951219512195,0.0121951219512195,10,0.0,6.0758157,-0.045216873,-6.1306467,3125,1.3181201,239,121.8338386901152,31,1649,28.73876474433752,2761.746388022485,1434.0157106521572,425.6569460536624,1649,336.54848651688576,39124.0,464.07530903816223,200000.0,19.0,6535.688564062119,3800000.0,430.9645355072175,59375.0
1.2143779,-123.61692,77.768394,-1.2108827,123.70192,1.2163265,16.62639,158.5426,142.94484,14.68375,439.22546,491.56104,441.00146,1.0,-0.07745535,-1.0,800,0.96366256,0.3539382960051254,0.3539382960051254,0.3539382960051254,10,5.551115123125783e-17,80,80.0,80,10,0.0,1002.4220675642752,1002.4220675642752,1002.4220675642752,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,81.15323176363378,81.15323176363378,81.15323176363378,10,0.0,0.0,0.0,0.0,10,0.0,340.63899554382726,340.63899554382726,340.63899554382726,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,700.6298402568141,700.629840256814,700.6298402568141,10,1.1368683772161605e-13,0.0125,0.0125,0.0125,10,0.0,6.091445,-0.041989043,-5.743443,3125,1.3194523,333,124.2996254681648,26,1602,29.227872428577044,3780.1484927112806,1462.6877410464467,314.9497959239461,1602,348.19754080600006,40726.0,466.79681301116943,200000.0,20.0,7002.485377073288,4000000.0,428.4519397419588,62500.0
1.2842071,-93.065575,80.17252,-0.5134315,93.15547,0.51904356,16.644783,153.7127,142.30775,14.96994,447.23645,516.38165,449.01318,1.0,-0.06390669,-1.0,680,0.97062045,0.3596964667722014,0.3596964667722014,0.3596964667722014,10,0.0,68,68.0,68,10,0.0,944.1086803324928,944.1086803324928,944.1086803324928,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,79.58315294340235,79.58315294340237,79.58315294340235,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,294.6222197546986,294.6222197546986,294.6222197546986,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,589.903307634392,589.903307634392,589.903307634392,10,0.0,0.0147058823529411,0.0147058823529411,0.0147058823529411,10,0.0,5.8803244,-0.0384632,-5.840705,3125,1.3203614,257,129.27443365695794,30,1545,27.48989387858663,2858.265792148128,1513.2814094227335,427.55550362741167,1545,335.6457434550188,42271.0,465.8151352405548,200000.0,21.0,7468.300512313843,4200000.0,429.354876794024,65625.0
1.3261683,-4.9156485,82.08328,-0.37803403,5.0084796,0.38377988,16.649242,142.77782,142.30376,14.97221,451.88022,520.1562,453.55432,1.0,-0.057683684,-1.0,650,0.9733451,0.3630893116835342,0.3630893116835342,0.3630893116835342,10,0.0,65,65.0,65,10,0.0,899.1154659278459,899.1154659278458,899.1154659278459,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,80.898328977086,80.89832897708598,80.898328977086,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,278.1870088261486,278.1870088261486,278.1870088261486,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,560.0301281246116,560.0301281246117,560.0301281246116,10,1.1368683772161605e-13,0.0153846153846153,0.0153846153846153,0.0153846153846153,10,0.0,6.793987,-0.03722517,-6.250232,3125,1.3204012,249,130.43648208469057,26,1535,27.433253995066323,3136.226871051196,1518.1411039821487,376.6029751480891,1535,330.4849858099283,43806.0,455.3045697212219,200000.0,22.0,7923.605082035065,4400000.0,439.2664016582523,68750.0
1.3873367,-304.0241,84.92313,-0.80048764,304.1212,0.8064323,16.660332,178.25826,142.49689,14.77246,453.61282,499.9,455.26416,1.0,-0.069386415,-1.0,990,0.977006,0.36629813346247,0.36629813346247,0.36629813346247,10,0.0,99,99.0,99,10,0.0,1167.2135653417097,1167.2135653417097,1167.2135653417097,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,100.89526618785357,100.89526618785358,100.89526618785357,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,314.30074842455895,314.30074842455895,314.30074842455895,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,872.0175507292972,872.0175507292972,872.0175507292972,10,0.0,0.0101010101010101,0.0101010101010101,0.0101010101010101,10,1.734723475976807e-18,6.2167344,-0.03626203,-5.8875093,3125,1.3201735,231,129.33656330749355,28,1548,25.005498755955777,2980.357359797044,1498.1748200502748,390.1461521782933,1548,306.5916016776893,45354.0,462.4087045192719,200000.0,23.0,8386.013786554337,4600000.0,432.5178095596697,71875.0
1.4174752,-39.98996,86.9966,-1.1705505,40.089184,1.1766403,16.671516,149.69685,144.97469,14.531551,454.09116,472.2978,455.78436,1.0,-0.06733063,-1.0,970,0.9787081,0.3671858263666945,0.3671858263666944,0.3671858263666945,10,5.551115123125783e-17,97,97.0,97,10,0.0,1167.788789266814,1167.7887892668143,1167.788789266814,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,99.02098994585688,99.02098994585688,99.02098994585688,10,0.0,0.0,0.0,0.0,10,0.0,327.9986377110374,327.99863771103736,327.9986377110374,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,860.7691616099204,860.7691616099204,860.7691616099204,10,0.0,0.0103092783505154,0.0103092783505154,0.0103092783505154,10,1.734723475976807e-18,6.0737195,-0.03411757,-6.130697,3125,1.3242213,255,128.6204238921002,29,1557,24.115125697882704,3320.0872217618225,1489.885553292046,405.06972165304,1557,291.6010575560944,46911.0,464.8402564525604,200000.0,24.0,8850.854043006897,4800000.0,430.2553344374792,75000.0
1.4583356,-39.029945,89.52951,-0.7510245,39.132034,0.7572915,16.676493,149.81187,145.70561,13.99108,454.23734,433.74872,456.17456,1.0,-0.013587951,-1.0,970,0.9812683,0.391095217614485,0.391095217614485,0.391095217614485,10,0.0,97,97.0,97,10,0.0,1184.3277303485977,1184.3277303485977,1184.3277303485977,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,98.16750053587802,98.16750053587802,98.16750053587802,10,0.0,0.0,0.0,0.0,10,0.0,340.89026485763367,340.89026485763367,340.89026485763367,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,865.269964955086,865.2699649550862,865.269964955086,10,1.1368683772161605e-13,0.0103092783505154,0.0103092783505154,0.0103092783505154,10,1.734723475976807e-18,6.085004,-0.033209432,-6.3217893,3125,1.3258604,233,129.65755208333334,30,1536,25.4676299906575,2931.881234019433,1522.469113737715,411.761074047057,1536,300.16456042044786,48447.0,462.2140426635742,200000.0,25.0,9313.068085670471,5000000.0,432.6999648203493,78125.0
1.5220342,-40.046818,92.43618,-1.1141943,40.15336,1.1206648,16.67974,150.05411,146.07687,13.60678,455.48367,409.23187,457.47937,1.0,-0.059769765,-1.0,590,0.97538924,0.3623137865189375,0.3623137865189375,0.3623137865189375,10,0.0,59,59.0,59,10,0.0,818.9311854955547,818.9311854955547,818.9311854955547,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,76.9613173453102,76.96131734531022,76.9613173453102,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,252.02344216380484,252.02344216380484,252.02344216380484,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,509.9464259864392,509.9464259864391,509.9464259864392,10,5.684341886080804e-14,0.0169491525423728,0.0169491525423728,0.0169491525423728,10,3.469446951953614e-18,6.06187,-0.03605868,-6.0238028,3125,1.3283336,265,126.65236593059936,28,1585,26.424960163431948,2921.0024400617435,1514.3163003039938,400.4373056610279,1585,311.1259494731367,50032.0,455.7582347393036,200000.0,26.0,9768.826320409777,5200000.0,438.82915272919024,81250.0
1.598434,-49.23191,95.44952,-1.3205037,49.343792,1.327185,16.68988,151.92345,147.27452,13.804427,457.40195,423.77747,459.3054,1.0,-0.060862802,-1.0,630,0.9742175,0.3619879899441887,0.3619879899441888,0.3619879899441887,10,5.551115123125783e-17,63,63.0,63,10,0.0,869.8633543760187,869.8633543760186,869.8633543760187,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,78.1091237929719,78.1091237929719,78.1091237929719,10,0.0,0.0,0.0,0.0,10,0.0,267.98322003585554,267.98322003585554,267.98322003585554,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,543.771010547191,543.7710105471909,543.771010547191,10,1.1368683772161605e-13,0.0158730158730158,0.0158730158730158,0.0158730158730158,10,0.0,6.3117957,-0.035297193,-5.808884,3125,1.3301746,290,125.56324732536186,28,1589,28.17388350128968,3325.42982356573,1515.0932402210117,391.3173373152869,1589,349.0309808528984,51621.0,460.8598117828369,200000.0,27.0,10229.686132192612,5400000.0,433.9714483376185,84375.0
1.6327316,-36.520798,97.81471,-2.7700381,36.63509,2.7768855,16.696022,151.2735,148.11023,14.197456,459.8135,438.80295,461.68137,1.0,-0.05572301,-1.0,690,0.97645646,0.3670231216459102,0.3670231216459102,0.3670231216459102,10,0.0,69,69.0,69,10,0.0,955.6221267813644,955.6221267813642,955.6221267813644,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,83.21536808193497,83.21536808193495,83.21536808193497,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,296.35068276969173,296.3506827696918,296.35068276969173,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,596.0560759297377,596.0560759297377,596.0560759297377,10,0.0,0.0144927536231884,0.0144927536231884,0.0144927536231884,10,0.0,5.956971,-0.034260303,-6.151445,3125,1.32951,283,126.9796437659033,29,1572,27.06061601873285,3392.0696418200546,1504.5324635494728,400.0380277538896,1572,331.16307471731534,53193.0,462.6915247440338,200000.0,28.0,10692.377656936646,5600000.0,432.2534330202877,87500.0
1.6441365,-28.909027,100.40701,-1.015248,29.02412,1.0222764,16.709822,150.6231,148.5789,14.646783,462.85934,450.95038,464.6744,1.0,-0.043732755,-1.0,750,0.97666866,0.3716830217035133,0.3716830217035133,0.3716830217035133,10,0.0,75,75.0,75,10,0.0,1019.9046699536258,1019.904669953626,1019.9046699536258,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,85.22935816173757,85.22935816173757,85.22935816173757,10,0.0,0.0,0.0,0.0,10,0.0,305.8469955773438,305.8469955773438,305.8469955773438,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,648.8283162145447,648.8283162145447,648.8283162145447,10,0.0,0.0133333333333333,0.0133333333333333,0.0133333333333333,10,1.734723475976807e-18,5.7727227,-0.036360923,-6.1432295,3125,1.3310512,260,129.21433182698516,29,1549,28.89833074041813,3137.238050740756,1521.5791126130323,396.82698584583545,1549,360.9726651670661,54742.0,462.1595046520233,200000.0,29.0,11154.537161588669,5800000.0,432.7510264028591,90625.0
1.6485026,-188.24728,103.13321,-1.4112321,188.36263,1.4184514,16.718079,166.5593,148.6123,15.138908,465.15216,476.66122,466.83444,1.0,-0.017655114,-1.0,930,0.9788366,0.385914996311855,0.385914996311855,0.385914996311855,10,5.551115123125783e-17,93,93.0,93,10,0.0,1198.8001113557864,1198.8001113557862,1198.8001113557864,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,93.33625007991706,93.33625007991704,93.33625007991706,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,398.8294754403505,398.8294754403505,398.8294754403505,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,826.6343858355184,826.6343858355183,826.6343858355184,10,1.1368683772161605e-13,0.010752688172043,0.010752688172043,0.010752688172043,10,0.0,5.923799,-0.03752505,-6.1043873,3125,1.3323704,281,130.98693664271718,33,1531,28.519759942999272,3584.1774165194724,1526.0866442573365,425.44446742574974,1531,354.45329593893507,56273.0,466.5688877105713,200000.0,30.0,11621.10604929924,6000000.0,428.6612443907037,93750.0
1.6085708,-18.474598,105.29902,-1.7166226,18.587198,1.7239935,16.722042,151.8555,150.62573,15.502166,464.40128,493.65103,465.94693,1.0,-0.057329617,-1.0,850,0.9773469,0.3677793953298698,0.3677793953298698,0.3677793953298698,10,0.0,85,85.0,85,10,0.0,1127.9717429714285,1127.9717429714285,1127.9717429714285,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,,,,,,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,85.29852282636351,85.29852282636351,85.29852282636351,10,0.0,0.0,0.0,0.0,10,0.0,410.46466841077057,410.4646684107705,410.46466841077057,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,,,,,,752.2085517342944,752.2085517342945,752.2085517342944,10,1.1368683772161605e-13,0.0117647058823529,0.0117647058823529,0.0117647058823529,10,0.0,6.333393,-0.039000504,-6.1824856,3125,1.3347553,260,129.96753246753246,29,1540,28.168421766587745,3241.4152422604934,1508.3795823391642,383.0330218230438,1540,353.25162537042195,57813.0,463.936229467392,200000.0,31.0,12085.042278766632,6200000.0,431.0937307689981,96875.0
