actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/fall/max,test/rwd_metrics/fall/mean,test/rwd_metrics/fall/min,test/rwd_metrics/fall/size,test/rwd_metrics/fall/std,test/rwd_metrics/foot_contact/max,test/rwd_metrics/foot_contact/mean,test/rwd_metrics/foot_contact/min,test/rwd_metrics/foot_contact/size,test/rwd_metrics/foot_contact/std,test/rwd_metrics/pelvis_move/max,test/rwd_metrics/pelvis_move/mean,test/rwd_metrics/pelvis_move/min,test/rwd_metrics/pelvis_move/size,test/rwd_metrics/pelvis_move/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
2.5229966e-08,1.515911e-09,99.32829,-0.0007229558,2.5018781e-10,0.0076759364,11.081783,114.81216,114.7963,15.930508,1801.6133,9966.785,1798.4872,1.0,-0.08022381,-1.0,7994,0.867819,0.30666092455441274,0.3016424136249516,0.29152309838510254,10,0.004590624356444482,983,799.4,500,10,147.94471940559418,19821.822220606533,16156.086156190973,10350.529473952176,10,2841.3225671515575,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-160.0,-253.0,-510.0,10,97.37042672187485,15944.30804805706,13094.93723438291,8506.806524297543,10,2247.788523041328,4177.5141725494595,3394.148921808054,2113.722949654633,10,628.1389366427804,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002,0.0013059980581491167,0.001017293997965412,10,0.00030190505499019587,5.487794,-0.18040708,-5.34033,3125,1.0439588,2001,743.4795539033457,257,269,267.81465277999104,41457.89418540384,15178.056445095512,3294.4523697831137,269,5470.828677950574,4162152.0,355.9300765991211,200000.0,939.0,85676.2647190094,187800000.0,561.9081194570053,2934375.0
2.5229962e-08,1.516233e-09,99.814064,-0.0007457949,2.498657e-10,0.0077327793,11.044087,113.97545,113.96005,15.935305,1806.2358,10399.665,1802.9023,1.0,-0.09037602,-1.0,6811,0.8667434,0.30406662475029694,0.2977346203449611,0.2910267960979595,10,0.004836066929046142,906,681.1,481,10,159.7363139677387,18421.518430592376,13873.594860509224,10003.063339737491,10,3148.571674934527,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-170.0,-261.0,-340.0,10,48.877397639399746,14944.773620811753,11367.808086304954,8291.435827625426,10,2497.056846996056,3776.744809780617,2846.7867742042595,2021.6275121120623,10,658.6051086045179,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002079002079002079,0.0015499894994196312,0.0011037527593818985,10,0.0003518021528457032,5.557387,-0.1783539,-5.6913853,3125,1.0507847,2001,686.1174496644295,115,298,272.435257312729,41187.477492425256,13821.79549466185,1282.231160037782,298,5602.480033008567,4162450.0,342.1914141178131,200000.0,940.0,86018.45613312721,188000000.0,584.4682003948293,2937500.0
2.5229966e-08,1.5220347e-09,100.30095,-0.0007287997,2.440639e-10,0.0077498658,11.041181,113.42404,113.40875,16.520704,1801.2882,10203.518,1797.8293,1.0,-0.082574055,-1.0,6624,0.87396026,0.307247060112656,0.3054001089653743,0.29960116476570614,10,0.002506975331759099,728,662.4,453,10,99.06482725972927,11561.438823140139,11086.221425061041,9251.46643375966,10,767.5816544519054,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-280.0,-1969.0,-2590.0,10,888.4644055897794,11406.671605741361,10544.62479950336,7695.371061204995,10,1334.0528546776688,2774.7672173987694,2590.5966255576764,1916.0953725546574,10,305.2618712957676,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002207505518763797,0.0015529916470364282,0.0013736263736263737,10,0.00029095182749642263,5.822214,-0.17063698,-5.5497212,3125,1.0576864,2001,685.2274247491639,93,299,268.69968400490905,41338.26465791883,13637.795222770008,914.466651186301,299,5535.671414772332,4162749.0,344.5965619087219,200000.0,941.0,86363.05269503593,188200000.0,580.3888433831119,2940625.0
2.5229973e-08,1.5198794e-09,100.63992,-0.0006203533,2.462192e-10,0.007665147,11.085446,113.35224,113.33684,16.980492,1791.6923,9893.878,1788.0424,1.0,-0.07697615,-1.0,6450,0.8729465,0.3100033855443288,0.3035657069007794,0.29092539820804025,10,0.005707159424055162,795,645.0,429,10,129.49440142338202,12010.858513418236,10851.651493478756,8457.138474907975,10,1166.972897265035,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-530.0,-1876.0,-3160.0,10,1049.5446631754173,12183.829875371088,10215.607544600509,7311.133005631875,10,1729.5149385909904,3067.0286380471425,2592.043948878246,1806.0054692760987,10,450.34726101450855,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002331002331002331,0.0016215259973663878,0.0012578616352201257,10,0.0003595741907219847,5.619358,-0.17119798,-5.9189563,3125,1.072211,1267,602.5954415954416,25,351,241.36690842086338,23320.698950554714,11879.020894000256,222.92560762834844,351,5114.167671973265,4163100.0,345.8394613265991,200000.0,942.0,86708.89215636253,188400000.0,578.3030057727472,2943750.0
2.5229967e-08,1.5282599e-09,100.74986,-0.00053756946,2.3783894e-10,0.0075900597,11.141459,113.505104,113.48984,17.307526,1785.0803,9823.181,1781.1185,1.0,-0.07767783,-1.0,7305,0.8769061,0.3137519928852501,0.3076478046446202,0.29636343286982,10,0.005625388464722629,1004,730.5,470,10,179.58410285991351,18799.183459969874,14045.880026018252,9471.959477238002,10,3189.8129716324647,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-400.0,-646.0,-1110.0,10,281.04092228712886,15699.76002771207,11650.899527482929,7942.343557941462,10,2661.2045480551283,4289.423432257814,3120.9804985353326,2009.615919296546,10,776.2161728083378,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002127659574468085,0.0014583892991711326,0.00099601593625498,10,0.00037259949907535964,5.71135,-0.16993226,-5.654973,3125,1.0669302,1864,618.7461300309598,67,323,242.93570339387202,34099.667965065855,12331.822678946322,666.4568072274361,323,5079.465593879362,4163423.0,347.4575753211975,200000.0,943.0,87056.34973168373,188600000.0,575.6098419069308,2946875.0
2.5229966e-08,1.523707e-09,100.86435,-0.00064336136,2.423917e-10,0.007703866,11.243285,113.827545,113.81213,17.661242,1773.5258,9467.828,1769.056,1.0,-0.0757041,-1.0,8956,0.87373024,0.3096239402838704,0.3066413650642415,0.3032810549873517,10,0.001893668813094497,2001,895.6,547,10,390.1354123890832,37535.30328183766,17195.813484734565,10601.671996576664,10,7213.713797040085,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,0,-90.0,-100,10,30.0,-380.0,-785.0,-2900.0,10,712.9551178019553,32284.2825334911,14379.584799141685,8880.288450109885,10,6299.134076284512,8131.020748346526,3671.228685592884,2231.3835464667727,10,1582.641189467882,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0018281535648994515,0.0012551559178204349,0.0004997501249375312,10,0.0003523495901555564,5.517542,-0.16827299,-5.6962824,3125,1.0637876,1102,592.4786885245902,65,305,246.8722116603716,21652.03399210104,11807.891255570097,494.90434597891925,305,5265.240163407781,4163728.0,361.5534152984619,200000.0,944.0,87417.9031469822,188800000.0,553.168609498268,2950000.0
2.5229962e-08,1.529652e-09,101.058914,-0.00062153337,2.364467e-10,0.0076956563,11.289776,113.82256,113.80724,17.62462,1769.5107,9251.082,1765.1401,1.0,-0.07976483,-1.0,6619,0.8769053,0.31250090284563664,0.3045180735355781,0.29105504006447425,10,0.007524033729043509,993,661.9,426,10,195.90990276144797,20092.740217648465,13215.790670660484,8508.48043620743,10,3973.1686306506695,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-230.0,-365.0,-480.0,10,79.65550828411052,16245.883066431057,10869.95948519271,7120.288610292979,10,3129.5542342445437,4256.85715121739,2790.8311854677613,1768.19182591445,10,865.0458880721914,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002347417840375587,0.0016476270813077965,0.0010070493454179255,10,0.0004740846902166554,5.622204,-0.16763848,-5.8283696,3125,1.0508572,2001,728.1985559566787,101,277,218.2510567040338,42081.08672755569,14883.565855533743,1057.1609022418966,277,4500.602679468286,4164005.0,343.1521837711334,200000.0,945.0,87761.05533075333,189000000.0,582.8317856003816,2953125.0
2.5229962e-08,1.5260463e-09,101.41223,-0.00071774697,2.400525e-10,0.007816604,11.26051,113.35333,113.33785,17.511873,1772.3722,9334.634,1768.3032,1.0,-0.051370263,-1.0,8940,0.8803946,0.3327776944628734,0.31739630059414414,0.30199963341776087,10,0.007721113422208304,2001,894.0,492,10,399.2996368643478,38713.004529070015,17733.550159146253,9993.170995894514,10,7624.196651478707,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,0,-90.0,-100,10,30.0,-240.0,-358.0,-590.0,10,96.6229786334493,30990.249258174652,14420.524493487883,8263.3361254429,10,6031.222216432023,8292.755270895334,3741.025665658358,2049.834870451605,10,1655.0027091509273,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0020325203252032522,0.0012790430800932115,0.0004997501249375312,10,0.00040892166808015464,5.65312,-0.164948,-5.90444,3125,1.053044,2001,692.5140845070423,83,284,312.5107938623879,40697.91302255672,13793.681466232863,526.2400080130818,284,6046.128777114576,4164289.0,360.6787266731262,200000.0,946.0,88121.73405742645,189200000.0,554.5101088849491,2956250.0
2.5229962e-08,1.5252336e-09,101.88737,-0.00073508243,2.4086513e-10,0.0078671975,11.199242,112.386215,112.37057,17.345407,1770.4204,9636.695,1766.3468,1.0,-0.050514072,-1.0,6828,0.8812241,0.3285638090575521,0.3187774438349521,0.3034619206283194,10,0.007488992641196568,947,682.8,431,10,159.53043596756075,19343.95658628473,13796.340128099275,8662.067744482383,10,3314.404506484306,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-220.0,-292.0,-420.0,10,59.12698199637793,15858.815087839572,11381.80795055212,7245.238226863936,10,2668.6220940597955,3905.1414984451303,2786.532177547144,1716.8295176184433,10,677.1471115474011,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002320185614849188,0.0015543266434984294,0.0010559662090813093,10,0.0003937427520560287,5.4648743,-0.15521415,-5.5713654,3125,1.0492046,2001,687.6182432432432,91,296,246.42046755362315,40033.80749524337,13762.304201137082,906.8281258869239,296,4866.617235123836,4164585.0,350.647673368454,200000.0,947.0,88472.3817307949,189400000.0,570.3730986683141,2959375.0
2.5229962e-08,1.5170201e-09,102.110176,-0.00041235116,2.4907865e-10,0.0075600636,11.071069,110.83764,110.821884,16.8814,1770.7971,10023.121,1767.131,1.0,-0.0573475,-1.0,6490,0.87134075,0.31870329567522027,0.3106081144712928,0.30179544865206553,10,0.00477719340283897,948,649.0,429,10,148.41428502674532,18961.68915093335,13125.810147986054,8786.495081351159,10,2953.1148378513008,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-200.0,-318.0,-720.0,10,145.31345429794172,15784.570042652358,10830.564776546476,7335.650692971595,10,2424.309207715255,3977.1191082809446,2693.2453714395647,1750.8443883795576,10,639.8819027208966,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002331002331002331,0.0016263681832430008,0.0010548523206751054,10,0.00038666683416242677,5.8897905,-0.1425787,-5.7746906,3125,1.052256,1235,667.5252525252525,83,297,224.16232439642548,22695.620595344546,13417.700087550087,675.412428011864,297,4703.7300302607255,4164882.0,342.93574047088623,200000.0,948.0,88815.3174712658,189600000.0,583.1996388751412,2962500.0
2.5229962e-08,1.5203148e-09,102.24201,-0.00045444016,2.4578395e-10,0.007611381,10.990432,110.00891,109.99359,17.0952,1778.5931,10126.889,1775.067,1.0,-0.121801116,-1.0,5687,0.86520076,0.28587720924873083,0.28428756818857676,0.28184525230491236,10,0.0009841977626968003,602,568.7,436,10,63.52330281085832,9987.753870340375,9685.311900824261,8512.228027536346,10,570.1197952768309,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-600.0,-1826.0,-2120.0,10,583.6471536810575,9677.667160257155,9212.916768054427,7403.840904027822,10,898.3099592072396,2510.0867100832174,2378.395132769836,1861.6266246799132,10,254.03329214208398,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0022935779816513763,0.0017851420684808369,0.0016611295681063123,10,0.0002394995547412984,5.575564,-0.15386538,-5.843319,3125,1.0670689,2001,638.5645161290323,64,310,280.7518604176857,40186.56702984796,12784.746322320321,536.1451016565538,310,5903.068065020657,4165192.0,328.77239203453064,200000.0,949.0,89144.08986330032,189800000.0,608.3235844784504,2965625.0
2.5229962e-08,1.5249414e-09,102.426834,-0.00045181933,2.4115734e-10,0.007621699,11.077848,111.01574,111.000404,17.779707,1779.5004,9846.772,1775.6593,1.0,-0.094444625,-1.0,6967,0.8520191,0.28830265296398205,0.2863952661311132,0.2848988329297182,10,0.0012376726248644577,849,696.7,488,10,136.11249024244617,16893.651911241323,13846.546253088853,9877.459855768397,10,2633.830699853356,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-150.0,-218.0,-270.0,10,39.949968710876355,13422.290998275144,11107.738276966586,8059.255915390987,10,2018.7021408086455,3751.3609129661913,3036.8079761222853,2128.203940377415,10,610.3419475363248,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0020491803278688526,0.0014972912168929313,0.001177856301531213,10,0.0003201378136968517,5.9558506,-0.17038079,-5.7914405,3125,1.080266,2001,682.5284280936455,417,299,179.3020891077365,39333.41042859937,13661.011451751854,7021.4364884820425,299,3695.192835321159,4165491.0,343.48533368110657,200000.0,950.0,89487.57519698143,190000000.0,582.2664911383988,2968750.0
2.5229966e-08,1.5299502e-09,102.609726,-0.00039856147,2.361487e-10,0.007581243,11.2433605,113.19006,113.1747,18.681221,1767.1981,9221.217,1763.1802,1.0,-0.11732709,-1.0,7950,0.8544287,0.2841218698457958,0.28169584180672796,0.280296609455572,10,0.001181290134168591,1004,795.0,532,10,153.46204742541394,19668.082450016158,15715.422381070743,10625.807877258101,10,2966.7200684634226,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-240.0,-287.0,-340.0,10,32.87856444554719,15657.21285162523,12638.33892557592,8678.753179889418,10,2297.224263258608,4370.8695983909465,3444.0834554948187,2267.054697368676,10,678.8957236720235,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0018796992481203006,0.00131080793532584,0.00099601593625498,10,0.0002785342688836122,6.065075,-0.16711572,-5.6817636,3125,1.0764176,2001,668.3986486486486,62,296,227.84910072430952,40926.523460065146,13287.090341516638,671.6690132131937,296,4746.232399506099,4165787.0,350.41629242897034,200000.0,951.0,89837.9914894104,190200000.0,570.749717753321,2971875.0
2.5229962e-08,1.5303715e-09,102.846596,-0.00040808076,2.3572735e-10,0.0076073417,11.298539,114.38235,114.36707,18.532469,1770.6443,9361.647,1766.7896,1.0,-0.10183464,-1.0,7525,0.85756695,0.29071680826932433,0.28915973858661215,0.28779931880549847,10,0.0008702351671056319,911,752.5,443,10,151.99753287471478,16841.308758755662,14084.806065183438,8626.104940181855,10,2642.4029615203567,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-230.0,-350.0,-450.0,10,68.11754546370561,13417.033908668807,11349.251337717466,7093.06764259302,10,2038.6072027636735,3874.2748500868734,3165.554727465984,1843.0372975888406,10,647.9940402381843,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002257336343115124,0.0014013419520420628,0.0010976948408342481,10,0.0003657726826821657,5.729503,-0.16082133,-5.472311,3125,1.0591024,2001,732.7453874538745,225,271,273.98038710029005,41963.37601062571,14721.948499860127,4107.450995167281,271,5488.814815805636,4166058.0,352.83773827552795,200000.0,952.0,90190.82922768593,190400000.0,566.8327911223082,2975000.0
2.5229967e-08,1.5320789e-09,103.03144,-0.0005073331,2.3401966e-10,0.0077195344,11.378339,115.85693,115.84175,18.572573,1756.2919,8975.533,1752.1691,1.0,-0.08570606,-1.0,6565,0.85971004,0.297841514137539,0.2945154158357969,0.2903764316826919,10,0.002166440047389295,915,656.5,445,10,182.25216048102146,17220.606286601156,12582.678255926605,8419.36416431408,10,3387.7810865837714,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-200.0,-329.0,-650.0,10,118.52847759083046,13831.099084919962,10189.226812570527,6916.231996104078,10,2676.6668400937156,3912.019677255433,2802.4514433560735,1863.1321682099979,10,792.4570683391274,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0022471910112359553,0.0016477576420755222,0.001092896174863388,10,0.0004550814206374373,5.9722385,-0.1620108,-5.9237623,3125,1.0699608,2001,489.32159624413146,61,426,259.1638547678076,40059.04777290229,9417.6534459097,452.32588832758614,426,5471.700443499334,4166484.0,339.54434275627136,200000.0,953.0,90530.3735704422,190600000.0,589.024686367878,2978125.0
2.5229962e-08,1.5289576e-09,103.31919,-0.00048028855,2.371411e-10,0.007712632,11.404301,116.2137,116.19855,19.152266,1720.1644,8484.79,1715.9171,1.0,-0.08006339,-1.0,9410,0.8536175,0.2996459878497786,0.29396896527581484,0.2861983811938933,10,0.0033903558658642903,2001,941.0,571,10,383.06892330232165,37806.70984123553,18346.247649469442,11502.8486981703,10,7040.637169029747,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,0,-90.0,-100,10,30.0,-170.0,-235.0,-340.0,10,62.16912416947821,29360.134505217953,14564.324295503722,9299.098548125265,10,5359.097181155061,8656.575336017602,4086.9233539657316,2453.750150045038,10,1655.5981414459288,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0017513134851138354,0.0011860226224964941,0.0004997501249375312,10,0.00033212256551980385,5.547766,-0.15510085,-5.6595125,3125,1.0674568,1319,498.9225181598063,72,413,208.43198483354033,25967.301775240776,9644.015752047175,512.9965432981706,413,4516.48687504844,4166897.0,360.1665246486664,200000.0,954.0,90890.54009509087,190800000.0,555.2986918900781,2981250.0
2.5229966e-08,1.5265048e-09,103.5681,-0.00058559305,2.3959393e-10,0.007835361,11.339718,115.60282,115.58765,18.75573,1714.4725,8051.5693,1710.4705,1.0,-0.0902806,-1.0,7851,0.85511935,0.29788759873732756,0.2898392262191517,0.28453269658309926,10,0.004310181908702443,2001,785.1,458,10,443.5041037014202,35784.726989627605,15156.921454219075,9082.806945105296,10,7691.709913889304,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,0,-90.0,-100,10,30.0,-170.0,-260.0,-570.0,10,109.63576058932597,27428.01447923576,12059.397170489154,7413.590214038093,10,5774.43118852202,8906.712510391853,3427.524283729918,1955.8790803219547,10,1996.576254365832,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002183406113537118,0.0015484747725988458,0.0004997501249375312,10,0.0005446439574233145,5.7689667,-0.14775549,-5.888728,3125,1.0514085,2001,737.5224489795918,419,245,264.79909308780674,42260.591125652754,15254.316940120007,7881.717098558226,245,5463.440320700186,4167142.0,341.3912823200226,200000.0,955.0,91231.93137741089,191000000.0,585.8380408569385,2984375.0
2.5229966e-08,1.5222447e-09,103.7364,-0.0004884536,2.4385402e-10,0.00775,11.208724,114.38689,114.371925,17.444849,1736.4343,8637.768,1732.4991,1.0,-0.08582635,-1.0,7166,0.85887957,0.30145647407178056,0.2934454656623969,0.28202820035028076,10,0.006764246608885414,969,716.6,419,10,200.5104486055527,18971.943378090145,13982.068812539588,8387.657096854582,10,3866.881862432845,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-210.0,-460.0,-730.0,10,147.9864858694874,15337.284458470336,11442.217137095018,6895.977189582532,10,3091.5464026772183,4195.319242710865,3079.8516754445777,1781.6799072720496,10,879.6523635030858,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.002386634844868735,0.001523586180017082,0.0010319917440660474,10,0.0004674583103063883,5.645339,-0.15949118,-5.5610085,3125,1.0580498,2001,684.0566666666666,65,300,284.7110701317312,42407.141259754986,14024.053585301936,761.235849508646,300,5988.5056776931615,4167442.0,344.5514075756073,200000.0,956.0,91576.4827849865,191200000.0,580.4649048084722,2987500.0
2.5229962e-08,1.5230361e-09,103.773056,-0.00044883275,2.4306254e-10,0.0077129477,11.213957,114.66477,114.64985,16.734613,1755.147,8476.684,1751.2267,1.0,-0.11868794,-1.0,7099,0.8575116,0.28582378607429143,0.2823634617906876,0.277012248922509,10,0.002724241517420798,896,709.9,433,10,153.57047242227264,15384.248951070438,12432.20311930503,7711.052710811338,10,2355.7048879635086,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-890.0,-1607.0,-2270.0,10,599.1001585711691,13874.621744401655,11110.202332638415,6867.7818427895,10,2265.265222980685,3789.627206668776,3009.000786666612,1813.2708680218348,10,645.628869924388,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0023094688221709007,0.0014872407532065298,0.0011160714285714285,10,0.00037074323903261714,5.6503067,-0.16573995,-5.9424424,3125,1.0644424,2001,765.0075471698113,429,265,301.42668300278115,41726.54113916523,15809.518751645091,8870.894487266805,265,6131.833699741448,4167707.0,343.5786499977112,200000.0,957.0,91920.0614349842,191400000.0,582.1083469573338,2990625.0
2.5229966e-08,1.5253423e-09,103.70292,-0.0003223399,2.4075641e-10,0.007581546,11.239069,115.21921,115.20449,16.474276,1791.6792,9202.979,1787.9303,1.0,-0.1228218,-1.0,6889,0.8617603,0.2911541800676315,0.28198708612045253,0.27451803666113295,10,0.0056021394445984075,924,688.9,508,10,164.2610422467847,16252.659103356551,12222.467045105299,8813.103559055471,10,2964.0687568475287,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-1380.0,-1584.0,-1930.0,10,193.03885619221847,14545.353064701096,11091.992975024426,8243.283151246429,10,2495.118076835014,3679.4439813255494,2794.4740700808848,2049.820407809051,10,642.6151063418781,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.001968503937007874,0.0015325824986625587,0.0010822510822510823,10,0.0003433943964603954,5.7573924,-0.17323098,-5.7793636,3125,1.0700954,2001,746.7481203007519,429,266,280.41058862095855,41368.29195177476,15338.796145409153,8875.352362277927,266,5595.575731707689,4167973.0,335.5791938304901,200000.0,958.0,92255.6406288147,191600000.0,595.9845058243548,2993750.0
2.5229967e-08,1.524312e-09,103.72387,-0.0003273932,2.4178662e-10,0.0075880634,11.304009,116.53571,116.52081,16.688244,1823.1198,10229.649,1819.6777,1.0,-0.111661896,-1.0,7184,0.86100525,0.3029457303771609,0.28632041001104624,0.28286690937101866,10,0.005684143128530091,982,718.4,501,10,122.05588883785984,18788.357327250596,14179.032335364676,9956.144336986743,10,2290.942938783892,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-260.0,-428.0,-860.0,10,156.3841424185969,15623.76208474714,11636.596263502206,8250.063418691205,10,1914.780058761053,4104.59524250345,3050.436071862467,2156.080918295531,10,505.137913000468,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.001996007984031936,0.0014330045691861193,0.0010183299389002036,10,0.00024900246248976747,5.686991,-0.17255229,-5.974484,3125,1.071989,2001,735.3382899628252,279,269,249.89162123383613,40849.6976062474,15018.487024224514,4941.174325560869,269,5082.957000095409,4168242.0,343.376993894577,200000.0,959.0,92599.01762270927,191800000.0,582.4502035841214,2996875.0
2.5229966e-08,1.5296955e-09,103.85854,-0.0003504992,2.364034e-10,0.0076205973,11.336498,117.28885,117.27428,17.265753,1827.548,10430.808,1824.2506,1.0,-0.10435589,-1.0,7169,0.857318,0.29580349801792577,0.2853880212850743,0.2773352642896139,10,0.004452810030174335,886,716.9,492,10,126.15660902227835,17826.1372571033,14657.020432838332,10180.574992756987,10,2546.6016225417766,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,20,20.0,20,10,0.0,-100,-100.0,-100,10,0.0,-140.0,-311.0,-470.0,10,87.5728268357257,14528.347687023366,11938.088105231138,8254.847179664299,10,2075.2371079311956,3847.78957007993,3109.9323276071873,2145.727813092679,10,542.0658573065264,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0020325203252032522,0.001446088643503608,0.001128668171557562,10,0.0002938489829794904,5.628645,-0.16191988,-5.5334725,3125,1.0708946,2001,650.9315960912052,88,307,243.39458428582068,40683.47141664274,12979.599041586993,647.9976406105251,307,5116.328466685733,4168549.0,347.6202666759491,200000.0,960.0,92946.63788938522,192000000.0,575.3404481058051,3000000.0
